group,variable,value,datatype,min_val,max_val
fuel-type,1015,gas,int,13,49
fuel-type,1016,gas,int,16,54
fuel-type,1017,gas,float,5118,45400
fuel-type,1018,gas,int,-2,3
fuel-type,1019,gas,float,65,256
aspiration,1000,std,string,0,21
aspiration,1001,std,string,0,1
aspiration,1002,std,string,0,1
aspiration,1003,std,string,0,2
aspiration,1004,std,string,0,4
aspiration,1005,std,string,0,2
aspiration,1006,std,string,0,1
aspiration,1007,std,float,86.6,120.9
aspiration,1008,turbo,float,141.1,208.1
aspiration,1009,turbo,float,60.3,72.3
aspiration,1010,std,float,47.8,59.8
aspiration,1011,std,int,1488,4066
aspiration,1012,std,string,0,6
aspiration,1013,std,string,0,6
aspiration,1014,std,int,61,326
aspiration,1015,std,string,0,7
aspiration,1016,std,float,2.54,3.94
aspiration,1017,std,float,2.07,4.17
aspiration,1018,std,float,7,23
aspiration,1019,std,float,48,288
num-of-doors,1000,two,float,4150,6600
num-of-doors,1001,two,int,13,49
num-of-doors,1002,two,int,16,54
num-of-doors,1003,four,float,5118,45400
num-of-doors,1004,four,int,-2,3
num-of-doors,1005,two,float,65,256
num-of-doors,1006,four,string,0,21
num-of-doors,1007,four,string,0,1
num-of-doors,1008,four,string,0,1
num-of-doors,1009,two,string,0,2
num-of-doors,1010,two,string,0,4
num-of-doors,1011,four,string,0,2
num-of-doors,1012,two,string,0,1
num-of-doors,1013,four,float,86.6,120.9
num-of-doors,1014,four,float,141.1,208.1
num-of-doors,1015,four,float,60.3,72.3
num-of-doors,1016,two,float,47.8,59.8
num-of-doors,1017,four,int,1488,4066
num-of-doors,1018,two,string,0,6
num-of-doors,1019,two,string,0,6
body-style,1000,convertible,int,61,326
body-style,1001,convertible,string,0,7
body-style,1002,hatchback,float,2.54,3.94
body-style,1003,sedan,float,2.07,4.17
body-style,1004,sedan,float,7,23
body-style,1005,sedan,float,48,288
body-style,1006,sedan,float,4150,6600
body-style,1007,wagon,int,13,49
body-style,1008,sedan,int,16,54
body-style,1009,hatchback,float,5118,45400
body-style,1010,sedan,int,-2,3
body-style,1011,sedan,float,65,256
body-style,1012,sedan,string,0,21
body-style,1013,sedan,string,0,1
body-style,1014,sedan,string,0,1
body-style,1015,sedan,string,0,2
body-style,1016,sedan,string,0,4
body-style,1017,sedan,string,0,2
body-style,1018,hatchback,string,0,1
body-style,1019,hatchback,float,86.6,120.9
drive-wheels,1000,rwd,float,141.1,208.1
drive-wheels,1001,rwd,float,60.3,72.3
drive-wheels,1002,rwd,float,47.8,59.8
drive-wheels,1003,fwd,int,1488,4066
drive-wheels,1004,4wd,string,0,6
drive-wheels,1005,fwd,string,0,6
drive-wheels,1006,fwd,int,61,326
drive-wheels,1007,fwd,string,0,7
drive-wheels,1008,fwd,float,2.54,3.94
drive-wheels,1009,4wd,float,2.07,4.17
drive-wheels,1010,rwd,float,7,23
drive-wheels,1011,rwd,float,48,288
drive-wheels,1012,rwd,float,4150,6600
drive-wheels,1013,rwd,int,13,49
drive-wheels,1014,rwd,int,16,54
drive-wheels,1015,rwd,float,5118,45400
drive-wheels,1016,rwd,int,-2,3
drive-wheels,1017,rwd,float,65,256
drive-wheels,1018,fwd,string,0,21
drive-wheels,1019,fwd,string,0,1
engine-location,1000,front,string,0,1
engine-location,1001,front,string,0,2
engine-location,1002,front,string,0,4
engine-location,1003,front,string,0,2
engine-location,1004,front,string,0,1
engine-location,1005,front,float,86.6,120.9
engine-location,1006,front,float,141.1,208.1
engine-location,1007,front,float,60.3,72.3
engine-location,1008,front,float,47.8,59.8
engine-location,1009,front,int,1488,4066
engine-location,1010,front,string,0,6
engine-location,1011,front,string,0,6
engine-location,1012,front,int,61,326
engine-location,1013,front,string,0,7
engine-location,1014,front,float,2.54,3.94
engine-location,1015,front,float,2.07,4.17
engine-location,1016,front,float,7,23
engine-location,1017,front,float,48,288
engine-location,1018,front,float,4150,6600
engine-location,1019,front,int,13,49
wheel-base,1000,88.6,int,16,54
wheel-base,1001,88.6,float,5118,45400
wheel-base,1002,94.5,int,-2,3
wheel-base,1003,99.8,float,65,256
wheel-base,1004,99.4,string,0,21
wheel-base,1005,99.8,string,0,1
wheel-base,1006,105.8,string,0,1
wheel-base,1007,105.8,string,0,2
wheel-base,1008,105.8,string,0,4
wheel-base,1009,99.5,string,0,2
wheel-base,1010,101.2,string,0,1
wheel-base,1011,101.2,float,86.6,120.9
wheel-base,1012,101.2,float,141.1,208.1
wheel-base,1013,101.2,float,60.3,72.3
wheel-base,1014,103.5,float,47.8,59.8
wheel-base,1015,103.5,int,1488,4066
wheel-base,1016,103.5,string,0,6
wheel-base,1017,110,string,0,6
wheel-base,1018,88.4,int,61,326
wheel-base,1019,94.5,string,0,7
length,1000,168.8,float,2.54,3.94
length,1001,168.8,float,2.07,4.17
length,1002,171.2,float,7,23
length,1003,176.6,float,48,288
length,1004,176.6,float,4150,6600
length,1005,177.3,int,13,49
length,1006,192.7,int,16,54
length,1007,192.7,float,5118,45400
length,1008,192.7,int,-2,3
length,1009,178.2,float,65,256
length,1010,176.8,string,0,21
length,1011,176.8,string,0,1
length,1012,176.8,string,0,1
length,1013,176.8,string,0,2
length,1014,189,string,0,4
length,1015,189,string,0,2
length,1016,193.8,string,0,1
length,1017,197,float,86.6,120.9
length,1018,141.1,float,141.1,208.1
length,1019,155.9,float,60.3,72.3
width,1000,64.1,float,47.8,59.8
width,1001,64.1,int,1488,4066
width,1002,65.5,string,0,6
width,1003,66.2,string,0,6
width,1004,66.4,int,61,326
width,1005,66.3,string,0,7
width,1006,71.4,float,2.54,3.94
width,1007,71.4,float,2.07,4.17
width,1008,71.4,float,7,23
width,1009,67.9,float,48,288
width,1010,64.8,float,4150,6600
width,1011,64.8,int,13,49
width,1012,64.8,int,16,54
width,1013,64.8,float,5118,45400
width,1014,66.9,int,-2,3
width,1015,66.9,float,65,256
width,1016,67.9,string,0,21
width,1017,70.9,string,0,1
width,1018,60.3,string,0,1
width,1019,63.6,string,0,2
height,1000,48.8,string,0,4
height,1001,48.8,string,0,2
height,1002,52.4,string,0,1
height,1003,54.3,float,86.6,120.9
height,1004,54.3,float,141.1,208.1
height,1005,53.1,float,60.3,72.3
height,1006,55.7,float,47.8,59.8
height,1007,55.7,int,1488,4066
height,1008,55.9,string,0,6
height,1009,52,string,0,6
height,1010,54.3,int,61,326
height,1011,54.3,string,0,7
height,1012,54.3,float,2.54,3.94
height,1013,54.3,float,2.07,4.17
height,1014,55.7,float,7,23
height,1015,55.7,float,48,288
height,1016,53.7,float,4150,6600
height,1017,56.3,int,13,49
height,1018,53.2,int,16,54
height,1019,52,float,5118,45400
curb-weight,1000,2548,int,-2,3
curb-weight,1001,2548,float,65,256
curb-weight,1002,2823,string,0,21
curb-weight,1003,2337,string,0,1
curb-weight,1004,2824,string,0,1
curb-weight,1005,2507,string,0,2
curb-weight,1006,2844,string,0,4
curb-weight,1007,2954,string,0,2
curb-weight,1008,3086,string,0,1
curb-weight,1009,3053,float,86.6,120.9
curb-weight,1010,2395,float,141.1,208.1
curb-weight,1011,2395,float,60.3,72.3
curb-weight,1012,2710,float,47.8,59.8
curb-weight,1013,2765,int,1488,4066
curb-weight,1014,3055,string,0,6
curb-weight,1015,3230,string,0,6
curb-weight,1016,3380,int,61,326
curb-weight,1017,3505,string,0,7
curb-weight,1018,1488,float,2.54,3.94
curb-weight,1019,1874,float,2.07,4.17
engine-type,1000,dohc,float,7,23
engine-type,1001,dohc,float,48,288
engine-type,1002,ohcv,float,4150,6600
engine-type,1003,ohc,int,13,49
engine-type,1004,ohc,int,16,54
engine-type,1005,ohc,float,5118,45400
engine-type,1006,ohc,int,-2,3
engine-type,1007,ohc,float,65,256
engine-type,1008,ohc,string,0,21
engine-type,1009,ohc,string,0,1
engine-type,1010,ohc,string,0,1
engine-type,1011,ohc,string,0,2
engine-type,1012,ohc,string,0,4
engine-type,1013,ohc,string,0,2
engine-type,1014,ohc,string,0,1
engine-type,1015,ohc,float,86.6,120.9
engine-type,1016,ohc,float,141.1,208.1
engine-type,1017,ohc,float,60.3,72.3
engine-type,1018,l,float,47.8,59.8
engine-type,1019,ohc,int,1488,4066
num-of-cylinders,1000,four,string,0,6
num-of-cylinders,1001,four,string,0,6
num-of-cylinders,1002,six,int,61,326
num-of-cylinders,1003,four,string,0,7
num-of-cylinders,1004,five,float,2.54,3.94
num-of-cylinders,1005,five,float,2.07,4.17
num-of-cylinders,1006,five,float,7,23
num-of-cylinders,1007,five,float,48,288
num-of-cylinders,1008,five,float,4150,6600
num-of-cylinders,1009,five,int,13,49
num-of-cylinders,1010,four,int,16,54
num-of-cylinders,1011,four,float,5118,45400
num-of-cylinders,1012,six,int,-2,3
num-of-cylinders,1013,six,float,65,256
num-of-cylinders,1014,six,string,0,21
num-of-cylinders,1015,six,string,0,1
num-of-cylinders,1016,six,string,0,1
num-of-cylinders,1017,six,string,0,2
num-of-cylinders,1018,three,string,0,4
num-of-cylinders,1019,four,string,0,2
engine-size,1000,130,string,0,1
engine-size,1001,130,float,86.6,120.9
engine-size,1002,152,float,141.1,208.1
engine-size,1003,109,float,60.3,72.3
engine-size,1004,136,float,47.8,59.8
engine-size,1005,136,int,1488,4066
engine-size,1006,136,string,0,6
engine-size,1007,136,string,0,6
engine-size,1008,131,int,61,326
engine-size,1009,131,string,0,7
engine-size,1010,108,float,2.54,3.94
engine-size,1011,108,float,2.07,4.17
engine-size,1012,164,float,7,23
engine-size,1013,164,float,48,288
engine-size,1014,164,float,4150,6600
engine-size,1015,209,int,13,49
engine-size,1016,209,int,16,54
engine-size,1017,209,float,5118,45400
engine-size,1018,61,int,-2,3
engine-size,1019,90,float,65,256
fuel-system,1000,mpfi,string,0,21
fuel-system,1001,mpfi,string,0,1
fuel-system,1002,mpfi,string,0,1
fuel-system,1003,mpfi,string,0,2
fuel-system,1004,mpfi,string,0,4
fuel-system,1005,mpfi,string,0,2
fuel-system,1006,mpfi,string,0,1
fuel-system,1007,mpfi,float,86.6,120.9
fuel-system,1008,mpfi,float,141.1,208.1
fuel-system,1009,mpfi,float,60.3,72.3
fuel-system,1010,mpfi,float,47.8,59.8
fuel-system,1011,mpfi,int,1488,4066
fuel-system,1012,mpfi,string,0,6
fuel-system,1013,mpfi,string,0,6
fuel-system,1014,mpfi,int,61,326
fuel-system,1015,mpfi,string,0,7
fuel-system,1016,mpfi,float,2.54,3.94
fuel-system,1017,mpfi,float,2.07,4.17
fuel-system,1018,2bbl,float,7,23
fuel-system,1019,2bbl,float,48,288
bore,1000,3.47,float,4150,6600
bore,1001,3.47,int,13,49
bore,1002,2.68,int,16,54
bore,1003,3.19,float,5118,45400
bore,1004,3.19,int,-2,3
bore,1005,3.19,float,65,256
bore,1006,3.19,string,0,21
bore,1007,3.19,string,0,1
bore,1008,3.13,string,0,1
bore,1009,3.13,string,0,2
bore,1010,3.5,string,0,4
bore,1011,3.5,string,0,2
bore,1012,3.31,string,0,1
bore,1013,3.31,float,86.6,120.9
bore,1014,3.31,float,141.1,208.1
bore,1015,3.62,float,60.3,72.3
bore,1016,3.62,float,47.8,59.8
bore,1017,3.62,int,1488,4066
bore,1018,2.91,string,0,6
bore,1019,3.03,string,0,6
stroke,1000,2.68,int,61,326
stroke,1001,2.68,string,0,7
stroke,1002,3.47,float,2.54,3.94
stroke,1003,3.4,float,2.07,4.17
stroke,1004,3.4,float,7,23
stroke,1005,3.4,float,48,288
stroke,1006,3.4,float,4150,6600
stroke,1007,3.4,int,13,49
stroke,1008,3.4,int,16,54
stroke,1009,3.4,float,5118,45400
stroke,1010,2.8,int,-2,3
stroke,1011,2.8,float,65,256
stroke,1012,3.19,string,0,21
stroke,1013,3.19,string,0,1
stroke,1014,3.19,string,0,1
stroke,1015,3.39,string,0,2
stroke,1016,3.39,string,0,4
stroke,1017,3.39,string,0,2
stroke,1018,3.03,string,0,1
stroke,1019,3.11,float,86.6,120.9
compression-ratio,1000,9,float,141.1,208.1
compression-ratio,1001,9,float,60.3,72.3
compression-ratio,1002,9,float,47.8,59.8
compression-ratio,1003,10,int,1488,4066
compression-ratio,1004,8,string,0,6
compression-ratio,1005,8.5,string,0,6
compression-ratio,1006,8.5,int,61,326
compression-ratio,1007,8.5,string,0,7
compression-ratio,1008,8.3,float,2.54,3.94
compression-ratio,1009,7,float,2.07,4.17
compression-ratio,1010,8.8,float,7,23
compression-ratio,1011,8.8,float,48,288
compression-ratio,1012,9,float,4150,6600
compression-ratio,1013,9,int,13,49
compression-ratio,1014,9,int,16,54
compression-ratio,1015,8,float,5118,45400
compression-ratio,1016,8,int,-2,3
compression-ratio,1017,8,float,65,256
compression-ratio,1018,9.5,string,0,21
compression-ratio,1019,9.6,string,0,1
horsepower,1000,111,string,0,1
horsepower,1001,111,string,0,2
horsepower,1002,154,string,0,4
horsepower,1003,102,string,0,2
horsepower,1004,115,string,0,1
horsepower,1005,110,float,86.6,120.9
horsepower,1006,110,float,141.1,208.1
horsepower,1007,110,float,60.3,72.3
horsepower,1008,140,float,47.8,59.8
horsepower,1009,160,int,1488,4066
horsepower,1010,101,string,0,6
horsepower,1011,101,string,0,6
horsepower,1012,121,int,61,326
horsepower,1013,121,string,0,7
horsepower,1014,121,float,2.54,3.94
horsepower,1015,182,float,2.07,4.17
horsepower,1016,182,float,7,23
horsepower,1017,182,float,48,288
horsepower,1018,48,float,4150,6600
horsepower,1019,70,int,13,49
peak-rpm,1000,5000,int,16,54
peak-rpm,1001,5000,float,5118,45400
peak-rpm,1002,5000,int,-2,3
peak-rpm,1003,5500,float,65,256
peak-rpm,1004,5500,string,0,21
peak-rpm,1005,5500,string,0,1
peak-rpm,1006,5500,string,0,1
peak-rpm,1007,5500,string,0,2
peak-rpm,1008,5500,string,0,4
peak-rpm,1009,5500,string,0,2
peak-rpm,1010,5800,string,0,1
peak-rpm,1011,5800,float,86.6,120.9
peak-rpm,1012,4250,float,141.1,208.1
peak-rpm,1013,4250,float,60.3,72.3
peak-rpm,1014,4250,float,47.8,59.8
peak-rpm,1015,5400,int,1488,4066
peak-rpm,1016,5400,string,0,6
peak-rpm,1017,5400,string,0,6
peak-rpm,1018,5100,int,61,326
peak-rpm,1019,5400,string,0,7
city-mpg,1000,21,float,2.54,3.94
city-mpg,1001,21,float,2.07,4.17
city-mpg,1002,19,float,7,23
city-mpg,1003,24,float,48,288
city-mpg,1004,18,float,4150,6600
city-mpg,1005,19,int,13,49
city-mpg,1006,19,int,16,54
city-mpg,1007,19,float,5118,45400
city-mpg,1008,17,int,-2,3
city-mpg,1009,16,float,65,256
city-mpg,1010,23,string,0,21
city-mpg,1011,23,string,0,1
city-mpg,1012,21,string,0,1
city-mpg,1013,21,string,0,2
city-mpg,1014,20,string,0,4
city-mpg,1015,16,string,0,2
city-mpg,1016,16,string,0,1
city-mpg,1017,15,float,86.6,120.9
city-mpg,1018,47,float,141.1,208.1
city-mpg,1019,38,float,60.3,72.3
highway-mpg,1000,27,float,47.8,59.8
highway-mpg,1001,27,int,1488,4066
highway-mpg,1002,26,string,0,6
highway-mpg,1003,30,string,0,6
highway-mpg,1004,22,int,61,326
highway-mpg,1005,25,string,0,7
highway-mpg,1006,25,float,2.54,3.94
highway-mpg,1007,25,float,2.07,4.17
highway-mpg,1008,20,float,7,23
highway-mpg,1009,22,float,48,288
highway-mpg,1010,29,float,4150,6600
highway-mpg,1011,29,int,13,49
highway-mpg,1012,28,int,16,54
highway-mpg,1013,28,float,5118,45400
highway-mpg,1014,25,int,-2,3
highway-mpg,1015,22,float,65,256
highway-mpg,1016,22,string,0,21
highway-mpg,1017,20,string,0,1
highway-mpg,1018,53,string,0,1
highway-mpg,1019,43,string,0,2
price,1000,13495,string,0,4
price,1001,16500,string,0,2
price,1002,16500,string,0,1
price,1003,13950,float,86.6,120.9
price,1004,17450,float,141.1,208.1
price,1005,15250,float,60.3,72.3
price,1006,17710,float,47.8,59.8
price,1007,18920,int,1488,4066
price,1008,23875,string,0,6
price,1009,missing value,string,0,6
price,1010,16430,int,61,326
price,1011,16925,string,0,7
price,1012,20970,float,2.54,3.94
price,1013,21105,float,2.07,4.17
price,1014,24565,float,7,23
price,1015,30760,float,48,288
price,1016,41315,float,4150,6600
price,1017,36880,int,13,49
price,1018,5151,int,16,54
price,1019,6295,float,5118,45400
